Area,Item,Year,Value
Brunei Darussalam,Net Forest conversion,2006,1.94
Brunei Darussalam,Net Forest conversion,2007,1.94
Brunei Darussalam,Net Forest conversion,2008,1.94
Brunei Darussalam,Net Forest conversion,2009,1.94
Brunei Darussalam,Net Forest conversion,2010,1.94
Brunei Darussalam,Net Forest conversion,2011,0.276
Brunei Darussalam,Net Forest conversion,2012,0.276
Brunei Darussalam,Net Forest conversion,2013,0.276
Brunei Darussalam,Net Forest conversion,2014,0.276
Brunei Darussalam,Net Forest conversion,2015,0.276
Brunei Darussalam,Net Forest conversion,2016,0.034
Brunei Darussalam,Net Forest conversion,2017,0.034
Brunei Darussalam,Net Forest conversion,2018,0.034
Brunei Darussalam,Net Forest conversion,2019,0.034
Brunei Darussalam,Net Forest conversion,2020,0.034
Brunei Darussalam,Net Forest conversion,2021,0.034
Brunei Darussalam,Net Forest conversion,2022,0.034
Brunei Darussalam,Net Forest conversion,2023,0.034
Cambodia,Forestland,1990,11004.79
Cambodia,Forestland,1991,10982.411
Cambodia,Forestland,1992,10960.032
Cambodia,Forestland,1993,10937.653
Cambodia,Forestland,1994,10915.274
Cambodia,Forestland,1995,10892.895
Cambodia,Forestland,1996,10870.516
Cambodia,Forestland,1997,10848.137
Cambodia,Forestland,1998,10825.758
Cambodia,Forestland,1999,10803.379
Cambodia,Forestland,2000,10781.0
Cambodia,Forestland,2001,10761.823
Cambodia,Forestland,2002,10742.646
Cambodia,Forestland,2003,10723.469
Cambodia,Forestland,2004,10704.292
Cambodia,Forestland,2005,10685.115
Cambodia,Forestland,2006,10665.938
Cambodia,Forestland,2007,10646.761
Cambodia,Forestland,2008,10627.584
Cambodia,Forestland,2009,10608.407
Cambodia,Forestland,2010,10589.23
Cambodia,Forestland,2011,10240.748
Cambodia,Forestland,2012,9892.266
Cambodia,Forestland,2013,9543.784
Cambodia,Forestland,2014,9195.302
Cambodia,Forestland,2015,8846.82
Cambodia,Forestland,2016,8691.13
Cambodia,Forestland,2017,8535.44
Cambodia,Forestland,2018,8379.75
Cambodia,Forestland,2019,8224.06
Cambodia,Forestland,2020,8068.37
Cambodia,Forestland,2021,7912.68
Cambodia,Forestland,2022,7756.99
Cambodia,Net Forest conversion,1990,25.641
Cambodia,Net Forest conversion,1991,25.641
Cambodia,Net Forest conversion,1992,25.641
Cambodia,Net Forest conversion,1993,25.641
Cambodia,Net Forest conversion,1994,25.641
Cambodia,Net Forest conversion,1995,25.641
Cambodia,Net Forest conversion,1996,25.641
Cambodia,Net Forest conversion,1997,25.641
Cambodia,Net Forest conversion,1998,25.641
Cambodia,Net Forest conversion,1999,25.641
Cambodia,Net Forest conversion,2000,25.641
Cambodia,Net Forest conversion,2001,24.639
Cambodia,Net Forest conversion,2002,24.639
Cambodia,Net Forest conversion,2003,24.639
Cambodia,Net Forest conversion,2004,24.639
Cambodia,Net Forest conversion,2005,24.639
Cambodia,Net Forest conversion,2006,24.639
Cambodia,Net Forest conversion,2007,24.639
Cambodia,Net Forest conversion,2008,24.639
Cambodia,Net Forest conversion,2009,24.639
Cambodia,Net Forest conversion,2010,24.639
Cambodia,Net Forest conversion,2011,426.43
Cambodia,Net Forest conversion,2012,426.43
Cambodia,Net Forest conversion,2013,426.43
Cambodia,Net Forest conversion,2014,426.43
Cambodia,Net Forest conversion,2015,426.43
Cambodia,Net Forest conversion,2016,167.63
Cambodia,Net Forest conversion,2017,167.63
Cambodia,Net Forest conversion,2018,167.63
Cambodia,Net Forest conversion,2019,167.63
Cambodia,Net Forest conversion,2020,167.63
Cambodia,Net Forest conversion,2021,167.63
Cambodia,Net Forest conversion,2022,167.63
Cambodia,Net Forest conversion,2023,167.63
Chile,Forestland,1990,15246.05
Chile,Forestland,1991,15303.151
Chile,Forestland,1992,15360.252
Chile,Forestland,1993,15417.353
Chile,Forestland,1994,15474.454
Chile,Forestland,1995,15531.555
Chile,Forestland,1996,15588.656
Chile,Forestland,1997,15645.757
Chile,Forestland,1998,15702.858
Chile,Forestland,1999,15759.959
Chile,Forestland,2000,15817.06
Chile,Forestland,2001,15907.88
Chile,Forestland,2002,15998.7
Chile,Forestland,2003,16089.52
Chile,Forestland,2004,16180.34
Chile,Forestland,2005,16271.16
Chile,Forestland,2006,16361.98
Chile,Forestland,2007,16452.8
Chile,Forestland,2008,16543.62
Chile,Forestland,2009,16634.44
Chile,Forestland,2010,16725.26
Chile,Forestland,2011,16899.424
Chile,Forestland,2012,17073.588
Chile,Forestland,2013,17247.752
Chile,Forestland,2014,17421.916
Chile,Forestland,2015,17596.08
Chile,Forestland,2016,17719.004
Chile,Forestland,2017,17841.928
Chile,Forestland,2018,17964.852
Chile,Forestland,2019,18087.776
Chile,Forestland,2020,18210.7
Chile,Forestland,2021,18333.62
Chile,Forestland,2022,18456.5266
Chile,Net Forest conversion,1990,6.084
Chile,Net Forest conversion,1991,6.084
Chile,Net Forest conversion,1992,6.084
Chile,Net Forest conversion,1993,6.084
Chile,Net Forest conversion,1994,6.084
Chile,Net Forest conversion,1995,6.084
Chile,Net Forest conversion,1996,6.084
Chile,Net Forest conversion,1997,6.084
Chile,Net Forest conversion,1998,6.084
Chile,Net Forest conversion,1999,6.084
Chile,Net Forest conversion,2000,6.084
Chile,Net Forest conversion,2001,0.0
Chile,Net Forest conversion,2002,0.0
Chile,Net Forest conversion,2003,0.0
Chile,Net Forest conversion,2004,0.0
Chile,Net Forest conversion,2005,0.0
Chile,Net Forest conversion,2006,0.0
Chile,Net Forest conversion,2007,0.0
Chile,Net Forest conversion,2008,0.0
Chile,Net Forest conversion,2009,0.0
Chile,Net Forest conversion,2010,0.0
Chile,Net Forest conversion,2011,0.0
Chile,Net Forest conversion,2012,0.0
Chile,Net Forest conversion,2013,0.0
Chile,Net Forest conversion,2014,0.0
Chile,Net Forest conversion,2015,0.0
Chile,Net Forest conversion,2016,0.0
Chile,Net Forest conversion,2017,0.0
Chile,Net Forest conversion,2018,0.0
Chile,Net Forest conversion,2019,0.0
Chile,Net Forest conversion,2020,0.0
Chile,Net Forest conversion,2021,0.0
Chile,Net Forest conversion,2022,0.0
Chile,Net Forest conversion,2023,0.0
"China, mainland",Forestland,1990,157140.59
"China, mainland",Forestland,1991,159126.586
"China, mainland",Forestland,1992,161112.582
"China, mainland",Forestland,1993,163098.578
"China, mainland",Forestland,1994,165084.574
"China, mainland",Forestland,1995,167070.57
"China, mainland",Forestland,1996,169056.566
"China, mainland",Forestland,1997,171042.562
"China, mainland",Forestland,1998,173028.558
"China, mainland",Forestland,1999,175014.554
"China, mainland",Forestland,2000,177000.55
"China, mainland",Forestland,2001,179361.533
"China, mainland",Forestland,2002,181722.516
"China, mainland",Forestland,2003,184083.499
"China, mainland",Forestland,2004,186444.482
"China, mainland",Forestland,2005,188805.465
"China, mainland",Forestland,2006,191166.448
"China, mainland",Forestland,2007,193527.431
"China, mainland",Forestland,2008,195888.414
"China, mainland",Forestland,2009,198249.397
"China, mainland",Forestland,2010,200610.38
"China, mainland",Forestland,2011,202547.154
"China, mainland",Forestland,2012,204483.928
"China, mainland",Forestland,2013,206420.702
"China, mainland",Forestland,2014,208357.476
"China, mainland",Forestland,2015,210294.25
"China, mainland",Forestland,2016,212231.036
"China, mainland",Forestland,2017,214167.822
"China, mainland",Forestland,2018,216104.608
"China, mainland",Forestland,2019,218041.394
"China, mainland",Forestland,2020,219978.18
"China, mainland",Forestland,2021,221857.75
"China, mainland",Forestland,2022,223737.32
"China, mainland",Net Forest conversion,1990,0.0
"China, mainland",Net Forest conversion,1991,0.0
"China, mainland",Net Forest conversion,1992,0.0
"China, mainland",Net Forest conversion,1993,0.0
"China, mainland",Net Forest conversion,1994,0.0
"China, mainland",Net Forest conversion,1995,0.0
"China, mainland",Net Forest conversion,1996,0.0
"China, mainland",Net Forest conversion,1997,0.0
"China, mainland",Net Forest conversion,1998,0.0
"China, mainland",Net Forest conversion,1999,0.0
"China, mainland",Net Forest conversion,2000,0.0
"China, mainland",Net Forest conversion,2001,0.0
"China, mainland",Net Forest conversion,2002,0.0
"China, mainland",Net Forest conversion,2003,0.0
"China, mainland",Net Forest conversion,2004,0.0
"China, mainland",Net Forest conversion,2005,0.0
"China, mainland",Net Forest conversion,2006,0.0
"China, mainland",Net Forest conversion,2007,0.0
"China, mainland",Net Forest conversion,2008,0.0
"China, mainland",Net Forest conversion,2009,0.0
"China, mainland",Net Forest conversion,2010,0.0
"China, mainland",Net Forest conversion,2011,0.0
"China, mainland",Net Forest conversion,2012,0.0
"China, mainland",Net Forest conversion,2013,0.0
"China, mainland",Net Forest conversion,2014,0.0
"China, mainland",Net Forest conversion,2015,0.0
"China, mainland",Net Forest conversion,2016,0.0
"China, mainland",Net Forest conversion,2017,0.0
"China, mainland",Net Forest conversion,2018,0.0
"China, mainland",Net Forest conversion,2019,0.0
"China, mainland",Net Forest conversion,2020,0.0
"China, mainland",Net Forest conversion,2021,0.0
"China, mainland",Net Forest conversion,2022,0.0
"China, mainland",Net Forest conversion,2023,0.0
Colombia,Forestland,1990,64958.14
Colombia,Forestland,1991,64735.876
Colombia,Forestland,1992,64513.612
Colombia,Forestland,1993,64291.348
Colombia,Forestland,1994,64069.084
Colombia,Forestland,1995,63846.82
Colombia,Forestland,1996,63624.556
Colombia,Forestland,1997,63402.292
Colombia,Forestland,1998,63180.028
Colombia,Forestland,1999,62957.764
Colombia,Forestland,2000,62735.5
Colombia,Forestland,2001,62542.729
Colombia,Forestland,2002,62349.958
Colombia,Forestland,2003,62157.187
Colombia,Forestland,2004,61964.416
Colombia,Forestland,2005,61771.645
Colombia,Forestland,2006,61578.874
Colombia,Forestland,2007,61386.103
Colombia,Forestland,2008,61193.332
Colombia,Forestland,2009,61000.561
Colombia,Forestland,2010,60807.79
Colombia,Forestland,2011,60673.164
Colombia,Forestland,2012,60538.538
Colombia,Forestland,2013,60403.912
Colombia,Forestland,2014,60269.286
Colombia,Forestland,2015,60134.66
Colombia,Forestland,2016,59936.11
Colombia,Forestland,2017,59737.56
Colombia,Forestland,2018,59539.01
Colombia,Forestland,2019,59340.46
Colombia,Forestland,2020,59141.91
Colombia,Forestland,2021,58942.6267
Colombia,Forestland,2022,58743.3389
Colombia,Net Forest conversion,1990,229.134
Colombia,Net Forest conversion,1991,229.134
Colombia,Net Forest conversion,1992,229.134
Colombia,Net Forest conversion,1993,229.134
Colombia,Net Forest conversion,1994,229.134
Colombia,Net Forest conversion,1995,229.134
Colombia,Net Forest conversion,1996,229.134
Colombia,Net Forest conversion,1997,229.134
Colombia,Net Forest conversion,1998,229.134
Colombia,Net Forest conversion,1999,229.134
Colombia,Net Forest conversion,2000,229.134
Colombia,Net Forest conversion,2001,214.331
Colombia,Net Forest conversion,2002,214.331
Colombia,Net Forest conversion,2003,214.331
Colombia,Net Forest conversion,2004,214.331
Colombia,Net Forest conversion,2005,214.331
Colombia,Net Forest conversion,2006,214.331
Colombia,Net Forest conversion,2007,214.331
Colombia,Net Forest conversion,2008,214.331
Colombia,Net Forest conversion,2009,214.331
Colombia,Net Forest conversion,2010,214.331
Colombia,Net Forest conversion,2011,143.166
Colombia,Net Forest conversion,2012,143.166
Colombia,Net Forest conversion,2013,143.166
Colombia,Net Forest conversion,2014,143.166
Colombia,Net Forest conversion,2015,143.166
Colombia,Net Forest conversion,2016,199.23
Colombia,Net Forest conversion,2017,199.23
Colombia,Net Forest conversion,2018,199.23
Colombia,Net Forest conversion,2019,199.23
Colombia,Net Forest conversion,2020,199.23
Colombia,Net Forest conversion,2021,199.23
Colombia,Net Forest conversion,2022,199.23
Colombia,Net Forest conversion,2023,199.23
Cyprus,Forestland,1990,161.11
Cyprus,Forestland,1991,162.16
Cyprus,Forestland,1992,163.21
Cyprus,Forestland,1993,164.26
Cyprus,Forestland,1994,165.31
Cyprus,Forestland,1995,166.36
Cyprus,Forestland,1996,167.41
Cyprus,Forestland,1997,168.46
Cyprus,Forestland,1998,169.51
Cyprus,Forestland,1999,170.56
Cyprus,Forestland,2000,171.61
Cyprus,Forestland,2001,171.733
Cyprus,Forestland,2002,171.856
Cyprus,Forestland,2003,171.979
Cyprus,Forestland,2004,172.102
Cyprus,Forestland,2005,172.225
Cyprus,Forestland,2006,172.348
Cyprus,Forestland,2007,172.471
Cyprus,Forestland,2008,172.594
Cyprus,Forestland,2009,172.717
Cyprus,Forestland,2010,172.84
Cyprus,Forestland,2011,172.814
Cyprus,Forestland,2012,172.788
Cyprus,Forestland,2013,172.762
Cyprus,Forestland,2014,172.736
Cyprus,Forestland,2015,172.71
Cyprus,Forestland,2016,172.674
Cyprus,Forestland,2017,172.638
Cyprus,Forestland,2018,172.602
Cyprus,Forestland,2019,172.566
Cyprus,Forestland,2020,172.53
Cyprus,Forestland,2021,172.51
Cyprus,Forestland,2022,172.49
Cyprus,Net Forest conversion,1990,0.0
Cyprus,Net Forest conversion,1991,0.0
Cyprus,Net Forest conversion,1992,0.0
Cyprus,Net Forest conversion,1993,0.0
Cyprus,Net Forest conversion,1994,0.0
Cyprus,Net Forest conversion,1995,0.0
Cyprus,Net Forest conversion,1996,0.0
Cyprus,Net Forest conversion,1997,0.0
Cyprus,Net Forest conversion,1998,0.0
Cyprus,Net Forest conversion,1999,0.0
Cyprus,Net Forest conversion,2000,0.0
Cyprus,Net Forest conversion,2001,0.19
Cyprus,Net Forest conversion,2002,0.19
Cyprus,Net Forest conversion,2003,0.19
Cyprus,Net Forest conversion,2004,0.19
Cyprus,Net Forest conversion,2005,0.19
Cyprus,Net Forest conversion,2006,0.19
Cyprus,Net Forest conversion,2007,0.19
Cyprus,Net Forest conversion,2008,0.19
Cyprus,Net Forest conversion,2009,0.19
Cyprus,Net Forest conversion,2010,0.19
Cyprus,Net Forest conversion,2011,0.118
Cyprus,Net Forest conversion,2012,0.118
Cyprus,Net Forest conversion,2013,0.118
Cyprus,Net Forest conversion,2014,0.118
Cyprus,Net Forest conversion,2015,0.118
Cyprus,Net Forest conversion,2016,0.356
Cyprus,Net Forest conversion,2017,0.356
Cyprus,Net Forest conversion,2018,0.356
Cyprus,Net Forest conversion,2019,0.356
Cyprus,Net Forest conversion,2020,0.356
Cyprus,Net Forest conversion,2021,0.356
Cyprus,Net Forest conversion,2022,0.356
Cyprus,Net Forest conversion,2023,0.356
Democratic People's Republic of Korea,Forestland,1990,6912.03
Democratic People's Republic of Korea,Forestland,1991,6866.296
Democratic People's Republic of Korea,Forestland,1992,6820.562
Democratic People's Republic of Korea,Forestland,1993,6774.828
Democratic People's Republic of Korea,Forestland,1994,6729.094
Democratic People's Republic of Korea,Forestland,1995,6683.36
Democratic People's Republic of Korea,Forestland,1996,6637.626
Democratic People's Republic of Korea,Forestland,1997,6591.892
Democratic People's Republic of Korea,Forestland,1998,6546.158
Democratic People's Republic of Korea,Forestland,1999,6500.424
Democratic People's Republic of Korea,Forestland,2000,6454.69
Democratic People's Republic of Korea,Forestland,2001,6433.46
Democratic People's Republic of Korea,Forestland,2002,6412.23
Democratic People's Republic of Korea,Forestland,2003,6391.0
Democratic People's Republic of Korea,Forestland,2004,6369.77
Democratic People's Republic of Korea,Forestland,2005,6348.54
Democratic People's Republic of Korea,Forestland,2006,6327.31
Democratic People's Republic of Korea,Forestland,2007,6306.08
Democratic People's Republic of Korea,Forestland,2008,6284.85
Democratic People's Republic of Korea,Forestland,2009,6263.62
Democratic People's Republic of Korea,Forestland,2010,6242.39
Democratic People's Republic of Korea,Forestland,2011,6221.16
Democratic People's Republic of Korea,Forestland,2012,6199.93
Democratic People's Republic of Korea,Forestland,2013,6178.7
Democratic People's Republic of Korea,Forestland,2014,6157.47
Democratic People's Republic of Korea,Forestland,2015,6136.24
Democratic People's Republic of Korea,Forestland,2016,6115.01
Democratic People's Republic of Korea,Forestland,2017,6093.78
Democratic People's Republic of Korea,Forestland,2018,6072.55
Democratic People's Republic of Korea,Forestland,2019,6051.32
Democratic People's Republic of Korea,Forestland,2020,6030.09
Democratic People's Republic of Korea,Forestland,2021,6008.86
Democratic People's Republic of Korea,Forestland,2022,5987.63
Democratic People's Republic of Korea,Net Forest conversion,1990,45.734
Democratic People's Republic of Korea,Net Forest conversion,1991,45.734
Democratic People's Republic of Korea,Net Forest conversion,1992,45.734
Democratic People's Republic of Korea,Net Forest conversion,1993,45.734
Democratic People's Republic of Korea,Net Forest conversion,1994,45.734
Democratic People's Republic of Korea,Net Forest conversion,1995,45.734
Democratic People's Republic of Korea,Net Forest conversion,1996,45.734
Democratic People's Republic of Korea,Net Forest conversion,1997,45.734
Democratic People's Republic of Korea,Net Forest conversion,1998,45.734
Democratic People's Republic of Korea,Net Forest conversion,1999,45.734
Democratic People's Republic of Korea,Net Forest conversion,2000,45.734
Democratic People's Republic of Korea,Net Forest conversion,2001,21.23
Democratic People's Republic of Korea,Net Forest conversion,2002,21.23
Democratic People's Republic of Korea,Net Forest conversion,2003,21.23
Democratic People's Republic of Korea,Net Forest conversion,2004,21.23
Democratic People's Republic of Korea,Net Forest conversion,2005,21.23
Democratic People's Republic of Korea,Net Forest conversion,2006,21.23
Democratic People's Republic of Korea,Net Forest conversion,2007,21.23
Democratic People's Republic of Korea,Net Forest conversion,2008,21.23
Democratic People's Republic of Korea,Net Forest conversion,2009,21.23
Democratic People's Republic of Korea,Net Forest conversion,2010,21.23
Democratic People's Republic of Korea,Net Forest conversion,2011,21.23
Democratic People's Republic of Korea,Net Forest conversion,2012,21.23
Democratic People's Republic of Korea,Net Forest conversion,2013,21.23
Democratic People's Republic of Korea,Net Forest conversion,2014,21.23
Democratic People's Republic of Korea,Net Forest conversion,2015,21.23
Democratic People's Republic of Korea,Net Forest conversion,2016,21.23
Democratic People's Republic of Korea,Net Forest conversion,2017,21.23
Democratic People's Republic of Korea,Net Forest conversion,2018,21.23
Democratic People's Republic of Korea,Net Forest conversion,2019,21.23
Democratic People's Republic of Korea,Net Forest conversion,2020,21.23
Democratic People's Republic of Korea,Net Forest conversion,2021,21.23
Democratic People's Republic of Korea,Net Forest conversion,2022,21.23
Democratic People's Republic of Korea,Net Forest conversion,2023,21.23
Ecuador,Forestland,1990,14632.21
Ecuador,Forestland,1991,14542.039
Ecuador,Forestland,1992,14451.868
Ecuador,Forestland,1993,14361.697
Ecuador,Forestland,1994,14271.526
Ecuador,Forestland,1995,14181.355
Ecuador,Forestland,1996,14091.184
Ecuador,Forestland,1997,14001.013
Ecuador,Forestland,1998,13910.842
Ecuador,Forestland,1999,13820.671
Ecuador,Forestland,2000,13730.5
Ecuador,Forestland,2001,13660.269
Ecuador,Forestland,2002,13590.038
Ecuador,Forestland,2003,13519.807
Ecuador,Forestland,2004,13449.576
Ecuador,Forestland,2005,13379.345
Ecuador,Forestland,2006,13309.114
Ecuador,Forestland,2007,13238.883
Ecuador,Forestland,2008,13168.652
Ecuador,Forestland,2009,13098.421
Ecuador,Forestland,2010,13028.19
Ecuador,Forestland,2011,12986.388
Ecuador,Forestland,2012,12944.586
Ecuador,Forestland,2013,12902.784
Ecuador,Forestland,2014,12860.982
Ecuador,Forestland,2015,12819.18
Ecuador,Forestland,2016,12754.91
Ecuador,Forestland,2017,12690.64
Ecuador,Forestland,2018,12626.37
Ecuador,Forestland,2019,12562.1
Ecuador,Forestland,2020,12497.83
Ecuador,Forestland,2021,12433.56
Ecuador,Forestland,2022,12369.29
Ecuador,Net Forest conversion,1990,92.743
Ecuador,Net Forest conversion,1991,92.743
Ecuador,Net Forest conversion,1992,92.743
Ecuador,Net Forest conversion,1993,92.743
Ecuador,Net Forest conversion,1994,92.743
Ecuador,Net Forest conversion,1995,92.743
Ecuador,Net Forest conversion,1996,92.743
Ecuador,Net Forest conversion,1997,92.743
Ecuador,Net Forest conversion,1998,92.743
Ecuador,Net Forest conversion,1999,92.743
Ecuador,Net Forest conversion,2000,92.743
Ecuador,Net Forest conversion,2001,71.698
Ecuador,Net Forest conversion,2002,71.698
Ecuador,Net Forest conversion,2003,71.698
Ecuador,Net Forest conversion,2004,71.698
Ecuador,Net Forest conversion,2005,71.698
Ecuador,Net Forest conversion,2006,71.698
Ecuador,Net Forest conversion,2007,71.698
Ecuador,Net Forest conversion,2008,71.698
Ecuador,Net Forest conversion,2009,71.698
Ecuador,Net Forest conversion,2010,71.698
Ecuador,Net Forest conversion,2011,50.216
Ecuador,Net Forest conversion,2012,50.216
Ecuador,Net Forest conversion,2013,50.216
Ecuador,Net Forest conversion,2014,50.216
Ecuador,Net Forest conversion,2015,50.216
Ecuador,Net Forest conversion,2016,64.27
Ecuador,Net Forest conversion,2017,64.27
Ecuador,Net Forest conversion,2018,64.27
Ecuador,Net Forest conversion,2019,64.27
Ecuador,Net Forest conversion,2020,64.27
Ecuador,Net Forest conversion,2021,64.27
Ecuador,Net Forest conversion,2022,64.27
Ecuador,Net Forest conversion,2023,64.27
Falkland Islands (Malvinas),Forestland,1990,0.0
Falkland Islands (Malvinas),Forestland,1991,0.0
Falkland Islands (Malvinas),Forestland,1992,0.0
Falkland Islands (Malvinas),Forestland,1993,0.0
Falkland Islands (Malvinas),Forestland,1994,0.0
Falkland Islands (Malvinas),Forestland,1995,0.0
Falkland Islands (Malvinas),Forestland,1996,0.0
Falkland Islands (Malvinas),Forestland,1997,0.0
Falkland Islands (Malvinas),Forestland,1998,0.0
Falkland Islands (Malvinas),Forestland,1999,0.0
Falkland Islands (Malvinas),Forestland,2000,0.0
Falkland Islands (Malvinas),Forestland,2001,0.0
Falkland Islands (Malvinas),Forestland,2002,0.0
Falkland Islands (Malvinas),Forestland,2003,0.0
Falkland Islands (Malvinas),Forestland,2004,0.0
Falkland Islands (Malvinas),Forestland,2005,0.0
Falkland Islands (Malvinas),Forestland,2006,0.0
Falkland Islands (Malvinas),Forestland,2007,0.0
Falkland Islands (Malvinas),Forestland,2008,0.0
Falkland Islands (Malvinas),Forestland,2009,0.0
Falkland Islands (Malvinas),Forestland,2010,0.0
Falkland Islands (Malvinas),Forestland,2011,0.0
Falkland Islands (Malvinas),Forestland,2012,0.0
Falkland Islands (Malvinas),Forestland,2013,0.0
Falkland Islands (Malvinas),Forestland,2014,0.0
Falkland Islands (Malvinas),Forestland,2015,0.0
Falkland Islands (Malvinas),Forestland,2016,0.0
Falkland Islands (Malvinas),Forestland,2017,0.0
Falkland Islands (Malvinas),Forestland,2018,0.0
Falkland Islands (Malvinas),Forestland,2019,0.0
Falkland Islands (Malvinas),Forestland,2020,0.0
Falkland Islands (Malvinas),Forestland,2021,0.0
Falkland Islands (Malvinas),Forestland,2022,0.0
Falkland Islands (Malvinas),Net Forest conversion,1990,0.0
Falkland Islands (Malvinas),Net Forest conversion,1991,0.0
Falkland Islands (Malvinas),Net Forest conversion,1992,0.0
Falkland Islands (Malvinas),Net Forest conversion,1993,0.0
Falkland Islands (Malvinas),Net Forest conversion,1994,0.0
Falkland Islands (Malvinas),Net Forest conversion,1995,0.0
Falkland Islands (Malvinas),Net Forest conversion,1996,0.0
Falkland Islands (Malvinas),Net Forest conversion,1997,0.0
Falkland Islands (Malvinas),Net Forest conversion,1998,0.0
Falkland Islands (Malvinas),Net Forest conversion,1999,0.0
Falkland Islands (Malvinas),Net Forest conversion,2000,0.0
Falkland Islands (Malvinas),Net Forest conversion,2001,0.0
Falkland Islands (Malvinas),Net Forest conversion,2002,0.0
Falkland Islands (Malvinas),Net Forest conversion,2003,0.0
Falkland Islands (Malvinas),Net Forest conversion,2004,0.0
Falkland Islands (Malvinas),Net Forest conversion,2005,0.0
Falkland Islands (Malvinas),Net Forest conversion,2006,0.0
Falkland Islands (Malvinas),Net Forest conversion,2007,0.0
Falkland Islands (Malvinas),Net Forest conversion,2008,0.0
Falkland Islands (Malvinas),Net Forest conversion,2009,0.0
Falkland Islands (Malvinas),Net Forest conversion,2010,0.0
Falkland Islands (Malvinas),Net Forest conversion,2011,0.0
Falkland Islands (Malvinas),Net Forest conversion,2012,0.0
Falkland Islands (Malvinas),Net Forest conversion,2013,0.0
Falkland Islands (Malvinas),Net Forest conversion,2014,0.0
Falkland Islands (Malvinas),Net Forest conversion,2015,0.0
Falkland Islands (Malvinas),Net Forest conversion,2016,0.0
Falkland Islands (Malvinas),Net Forest conversion,2017,0.0
Falkland Islands (Malvinas),Net Forest conversion,2018,0.0
Falkland Islands (Malvinas),Net Forest conversion,2019,0.0
Falkland Islands (Malvinas),Net Forest conversion,2020,0.0
Falkland Islands (Malvinas),Net Forest conversion,2021,0.0
Falkland Islands (Malvinas),Net Forest conversion,2022,0.0
Falkland Islands (Malvinas),Net Forest conversion,2023,0.0
French Guiana,Forestland,1990,8125.0
French Guiana,Forestland,1991,8120.444
French Guiana,Forestland,1992,8115.888
French Guiana,Forestland,1993,8111.332
French Guiana,Forestland,1994,8106.776
French Guiana,Forestland,1995,8102.22
French Guiana,Forestland,1996,8097.664
French Guiana,Forestland,1997,8093.108
French Guiana,Forestland,1998,8088.552
French Guiana,Forestland,1999,8083.996
French Guiana,Forestland,2000,8079.44
French Guiana,Forestland,2001,8075.146
French Guiana,Forestland,2002,8070.852
French Guiana,Forestland,2003,8066.558
French Guiana,Forestland,2004,8062.264
French Guiana,Forestland,2005,8057.97
French Guiana,Forestland,2006,8053.676
French Guiana,Forestland,2007,8049.382
French Guiana,Forestland,2008,8045.088
French Guiana,Forestland,2009,8040.794
French Guiana,Forestland,2010,8036.5
French Guiana,Forestland,2011,8033.2
French Guiana,Forestland,2012,8029.9
French Guiana,Forestland,2013,8026.6
French Guiana,Forestland,2014,8023.3
French Guiana,Forestland,2015,8020.0
French Guiana,Forestland,2016,8016.57
French Guiana,Forestland,2017,8013.14
French Guiana,Forestland,2018,8009.71
French Guiana,Forestland,2019,8006.28
French Guiana,Forestland,2020,8002.85
French Guiana,Forestland,2021,7999.42
French Guiana,Forestland,2022,7995.99
French Guiana,Net Forest conversion,1990,4.556
French Guiana,Net Forest conversion,1991,4.556
French Guiana,Net Forest conversion,1992,4.556
French Guiana,Net Forest conversion,1993,4.556
French Guiana,Net Forest conversion,1994,4.556
French Guiana,Net Forest conversion,1995,4.556
French Guiana,Net Forest conversion,1996,4.556
French Guiana,Net Forest conversion,1997,4.556
French Guiana,Net Forest conversion,1998,4.556
French Guiana,Net Forest conversion,1999,4.556
French Guiana,Net Forest conversion,2000,4.556
French Guiana,Net Forest conversion,2001,4.294
French Guiana,Net Forest conversion,2002,4.294
French Guiana,Net Forest conversion,2003,4.294
French Guiana,Net Forest conversion,2004,4.294
French Guiana,Net Forest conversion,2005,4.294
French Guiana,Net Forest conversion,2006,4.294
French Guiana,Net Forest conversion,2007,4.294
French Guiana,Net Forest conversion,2008,4.294
French Guiana,Net Forest conversion,2009,4.294
French Guiana,Net Forest conversion,2010,4.294
French Guiana,Net Forest conversion,2011,3.3
French Guiana,Net Forest conversion,2012,3.3
French Guiana,Net Forest conversion,2013,3.3
French Guiana,Net Forest conversion,2014,3.3
French Guiana,Net Forest conversion,2015,3.3
French Guiana,Net Forest conversion,2016,3.45
French Guiana,Net Forest conversion,2017,3.45
French Guiana,Net Forest conversion,2018,3.45
French Guiana,Net Forest conversion,2019,3.45
French Guiana,Net Forest conversion,2020,3.45
French Guiana,Net Forest conversion,2021,3.45
French Guiana,Net Forest conversion,2022,3.45
French Guiana,Net Forest conversion,2023,3.45
Georgia,Forestland,1992,2753.96
Georgia,Forestland,1993,2754.79
Georgia,Forestland,1994,2755.62
Georgia,Forestland,1995,2756.45
Georgia,Forestland,1996,2757.28
Georgia,Forestland,1997,2758.11
Georgia,Forestland,1998,2758.94
Georgia,Forestland,1999,2759.77
Georgia,Forestland,2000,2760.6
Georgia,Forestland,2001,2766.78
Georgia,Forestland,2002,2772.96
Georgia,Forestland,2003,2779.14
Georgia,Forestland,2004,2785.32
Georgia,Forestland,2005,2791.5
Georgia,Forestland,2006,2797.68
